Date,Open,High,Low,Close,Adj Close,Volume
2008-07-28,5200.000000,7950.000000,5200.000000,6400.000000,4521.853027,15805504
2008-08-04,6450.000000,6800.000000,6200.000000,6750.000000,4769.142090,20
2008-08-11,6600.000000,6950.000000,6200.000000,6400.000000,4521.853027,20
2008-08-18,6400.000000,6550.000000,6200.000000,6200.000000,4380.545410,987508
2008-08-25,6200.000000,6500.000000,6100.000000,6450.000000,4557.180664,90516
2008-09-01,6500.000000,6500.000000,6050.000000,6150.000000,4345.218750,20
2008-09-08,6300.000000,6550.000000,6000.000000,6200.000000,4380.545410,377012
2008-09-15,6100.000000,6300.000000,5700.000000,6200.000000,4380.545410,20
2008-09-22,6100.000000,6200.000000,5900.000000,5900.000000,4168.583984,114016
2008-09-29,5900.000000,5900.000000,5750.000000,5900.000000,4168.583984,21500
2008-10-06,5850.000000,6000.000000,5000.000000,5200.000000,3674.005859,151504
2008-10-13,5600.000000,6100.000000,4900.000000,5000.000000,3532.697510,1278004
2008-10-20,5050.000000,5600.000000,4500.000000,4500.000000,3179.428223,920512
2008-10-27,4050.000000,4300.000000,3500.000000,4300.000000,3038.119873,1146012
2008-11-03,4400.000000,5900.000000,4300.000000,4600.000000,3250.081787,2015012
2008-11-10,4800.000000,4950.000000,4300.000000,4950.000000,3497.370117,932508
2008-11-17,4525.000000,4950.000000,4150.000000,4350.000000,3073.447510,20
2008-11-24,4325.000000,4600.000000,4225.000000,4325.000000,3055.783691,959008
2008-12-01,4250.000000,4350.000000,4000.000000,4025.000000,2843.821533,20
2008-12-08,4025.000000,4300.000000,3975.000000,4000.000000,2826.157715,16
2008-12-15,4000.000000,5700.000000,4000.000000,4350.000000,3073.447510,6355504
2008-12-22,4250.000000,4700.000000,4225.000000,4475.000000,3161.764893,2581508
2008-12-29,4475.000000,4475.000000,4250.000000,4250.000000,3002.792969,4
2009-01-05,4425.000000,4900.000000,4375.000000,4875.000000,3444.379883,1268512
2009-01-12,4775.000000,5000.000000,4600.000000,4725.000000,3338.399170,20
2009-01-19,4675.000000,4900.000000,4600.000000,4875.000000,3444.379883,431516
2009-01-26,4875.000000,5400.000000,4875.000000,5400.000000,3815.313721,457012
2009-02-02,5350.000000,6250.000000,5350.000000,5800.000000,4097.929688,1692012
2009-02-09,5900.000000,5900.000000,5300.000000,5650.000000,3991.948486,551512
2009-02-16,5750.000000,5900.000000,5550.000000,5650.000000,3991.948486,20
2009-02-23,5300.000000,5550.000000,5100.000000,5200.000000,3674.005859,20
2009-03-02,5000.000000,5200.000000,4950.000000,5000.000000,3532.697510,84516
2009-03-09,5000.000000,5550.000000,4925.000000,5500.000000,3885.967285,594512
2009-03-16,5550.000000,5650.000000,5100.000000,5250.000000,3709.331787,1284512
2009-03-23,5500.000000,5950.000000,5200.000000,5850.000000,4133.256348,1920008
2009-03-30,5850.000000,6450.000000,5800.000000,6150.000000,4345.218750,20
2009-04-06,6500.000000,6600.000000,6200.000000,6250.000000,4415.872559,12
2009-04-13,6400.000000,6500.000000,6250.000000,6400.000000,4521.853027,461016
2009-04-20,6350.000000,6500.000000,6200.000000,6250.000000,4415.872559,234012
2009-04-27,6250.000000,7700.000000,6050.000000,7650.000000,5405.027832,3242008
2009-05-04,7900.000000,8300.000000,7750.000000,8250.000000,5828.951172,750516
2009-05-11,8000.000000,8450.000000,7900.000000,8250.000000,5828.951172,20
2009-05-18,8200.000000,10300.000000,8200.000000,10000.000000,7065.395020,8607004
2009-05-25,10050.000000,12000.000000,9900.000000,11350.000000,8019.224609,4131012
2009-06-01,11250.000000,12000.000000,10700.000000,11100.000000,7842.590820,20
2009-06-08,11100.000000,11600.000000,11050.000000,11600.000000,8195.859375,4205012
2009-06-15,11050.000000,12350.000000,10800.000000,12300.000000,8690.437500,2821016
2009-06-22,11900.000000,12450.000000,11350.000000,11650.000000,8231.185547,20
2009-06-29,12450.000000,12750.000000,11800.000000,12250.000000,8655.109375,299516
2009-07-06,12050.000000,12800.000000,11950.000000,12500.000000,8831.745117,1043512
2009-07-13,12000.000000,15100.000000,11750.000000,14050.000000,9926.878906,2361516
2009-07-20,14050.000000,14200.000000,13150.000000,13850.000000,10062.896484,16
2009-07-27,13800.000000,14200.000000,13000.000000,14100.000000,10244.539063,2879016
2009-08-03,14450.000000,15450.000000,14050.000000,15000.000000,10898.444336,1727016
2009-08-10,14700.000000,15300.000000,14500.000000,15000.000000,10898.444336,250516
2009-08-17,15000.000000,15100.000000,14200.000000,14750.000000,10716.803711,460012
2009-08-24,14650.000000,14900.000000,14150.000000,14500.000000,10535.163086,20
2009-08-31,14300.000000,14800.000000,13900.000000,14600.000000,10607.818359,873512
2009-09-07,14450.000000,14500.000000,14100.000000,14250.000000,10353.522461,686008
2009-09-14,13700.000000,14700.000000,13700.000000,14700.000000,10680.473633,16
2009-09-21,14700.000000,15050.000000,14250.000000,14600.000000,10607.818359,8
2009-09-28,14450.000000,14900.000000,14400.000000,14500.000000,10535.163086,20
2009-10-05,14600.000000,14800.000000,13750.000000,14100.000000,10244.539063,1027012
2009-10-12,13850.000000,14650.000000,13850.000000,14600.000000,10607.818359,20
2009-10-19,14200.000000,14450.000000,13700.000000,13950.000000,10135.552734,213016
2009-10-26,13900.000000,14600.000000,11900.000000,14300.000000,10389.848633,1591016
2009-11-02,13500.000000,17450.000000,13500.000000,17250.000000,12533.212891,3720512
2009-11-09,16950.000000,17250.000000,16000.000000,17150.000000,12460.553711,20
2009-11-16,17250.000000,17600.000000,16650.000000,16700.000000,12133.600586,1214516
2009-11-23,17100.000000,17600.000000,16700.000000,17250.000000,12533.212891,651012
2009-11-30,17250.000000,18800.000000,16950.000000,18500.000000,13441.412109,3428504
2009-12-07,18500.000000,20000.000000,17850.000000,19900.000000,14458.604492,1175512
2009-12-14,20750.000000,20900.000000,19800.000000,19800.000000,14385.944336,16
2009-12-21,19850.000000,20500.000000,19700.000000,20000.000000,14531.257813,12
2009-12-28,20150.000000,21800.000000,20150.000000,21550.000000,15657.431641,192008
2010-01-04,21800.000000,22750.000000,20650.000000,22150.000000,16093.366211,353016
2010-01-11,23150.000000,24150.000000,22200.000000,23500.000000,17074.228516,392516
2010-01-18,23500.000000,24300.000000,23200.000000,23800.000000,17292.193359,1222012
2010-01-25,24000.000000,24050.000000,23100.000000,24000.000000,17437.511719,488016
2010-02-01,24100.000000,26500.000000,23650.000000,25000.000000,18164.072266,1574012
2010-02-08,24100.000000,25000.000000,23550.000000,24200.000000,17582.826172,3343500
2010-02-15,23950.000000,24350.000000,23700.000000,24050.000000,17473.837891,568000
2010-02-22,24050.000000,26300.000000,24000.000000,26050.000000,18926.964844,4703000
2010-03-01,27100.000000,28000.000000,26050.000000,27000.000000,19617.197266,3909000
2010-03-08,26500.000000,27300.000000,26450.000000,26800.000000,19471.886719,3074000
2010-03-15,26800.000000,27750.000000,26750.000000,27000.000000,19617.197266,2977000
2010-03-22,27000.000000,27100.000000,25050.000000,25600.000000,18600.009766,4386000
2010-03-29,25500.000000,26000.000000,24600.000000,25250.000000,18345.712891,6288000
2010-04-05,25300.000000,28500.000000,25150.000000,27600.000000,20053.138672,9045500
2010-04-12,27600.000000,28400.000000,26500.000000,27050.000000,19653.529297,4911000
2010-04-19,27100.000000,27500.000000,26400.000000,26700.000000,19399.228516,2102503
2010-04-26,27600.000000,27750.000000,26800.000000,27600.000000,20053.138672,2974000
2010-05-03,27650.000000,28800.000000,27400.000000,28000.000000,20343.761719,4612500
2010-05-10,28400.000000,32400.000000,27850.000000,31450.000000,22850.404297,5307500
2010-05-17,31150.000000,31850.000000,29550.000000,29900.000000,21724.232422,6138500
2010-05-24,31500.000000,38150.000000,30100.000000,33500.000000,24339.861328,27409500
2010-05-31,33700.000000,35000.000000,30650.000000,31050.000000,22559.779297,9040000
2010-06-07,30550.000000,34100.000000,29450.000000,33700.000000,24485.169922,6696500
2010-06-14,34000.000000,35450.000000,33400.000000,34900.000000,25357.048828,3769000
2010-06-21,34500.000000,35350.000000,32850.000000,33050.000000,24012.904297,4665000
2010-06-28,34150.000000,34650.000000,33050.000000,34000.000000,24703.136719,2632000
2010-07-05,34100.000000,35100.000000,34000.000000,34900.000000,25357.048828,2457000
2010-07-12,34850.000000,35150.000000,32750.000000,34050.000000,24739.468750,3700500
2010-07-19,34050.000000,35950.000000,33450.000000,35400.000000,26209.878906,5285000
2010-07-26,35250.000000,36000.000000,34750.000000,35000.000000,25913.724609,3839000
2010-08-02,36300.000000,36500.000000,34600.000000,35650.000000,26394.982422,4441500
2010-08-09,35700.000000,36000.000000,34950.000000,35500.000000,26283.923828,1954500
2010-08-16,35500.000000,40200.000000,34950.000000,40050.000000,29652.699219,3210000
2010-08-23,40550.000000,41100.000000,38250.000000,39250.000000,29060.392578,4133500
2010-08-30,39500.000000,48000.000000,38700.000000,48000.000000,35538.824219,3711500
2010-09-06,47000.000000,48000.000000,44750.000000,45000.000000,33317.640625,2647000
2010-09-13,45000.000000,46000.000000,44900.000000,45050.000000,33354.667969,2178000
2010-09-20,45000.000000,47600.000000,43800.000000,47200.000000,34946.503906,3933500
2010-09-27,48850.000000,51950.000000,47700.000000,51400.000000,38056.160156,7285500
2010-10-04,52000.000000,52500.000000,51600.000000,51900.000000,38426.347656,4671000
2010-10-11,51900.000000,52100.000000,48200.000000,48200.000000,35686.898438,6675500
2010-10-18,46800.000000,49500.000000,45900.000000,47150.000000,34909.488281,8355500
2010-10-25,46900.000000,47800.000000,46650.000000,47700.000000,35316.703125,7350000
2010-11-01,48200.000000,48600.000000,47100.000000,48000.000000,35538.824219,4031000
2010-11-08,48050.000000,48350.000000,46200.000000,46200.000000,34206.117188,6388500
2010-11-15,45550.000000,46700.000000,44950.000000,46050.000000,34095.054688,2270500
2010-11-22,46750.000000,46750.000000,42700.000000,42700.000000,31614.744141,3236500
2010-11-29,42600.000000,44600.000000,40500.000000,43950.000000,32540.238281,6424500
2010-12-06,45800.000000,46100.000000,43250.000000,44000.000000,32577.250000,4280500
2010-12-13,41850.000000,42950.000000,38900.000000,39200.000000,29023.369141,9011500
2010-12-20,38700.000000,40100.000000,38100.000000,38400.000000,28431.058594,4948500
2010-12-27,39000.000000,40750.000000,36900.000000,40000.000000,29615.683594,3876500
2011-01-03,41050.000000,41350.000000,38700.000000,39050.000000,28912.310547,5321500
2011-01-10,35800.000000,40950.000000,34850.000000,38400.000000,28431.058594,11333000
2011-01-17,38150.000000,38400.000000,34000.000000,36200.000000,26802.197266,8798000
2011-01-24,35500.000000,39250.000000,34350.000000,37950.000000,28097.880859,9574000
2011-01-31,37250.000000,37800.000000,35700.000000,36700.000000,27172.388672,5121500
2011-02-07,36200.000000,36700.000000,33300.000000,34200.000000,25321.416016,7250500
2011-02-14,34150.000000,36100.000000,33450.000000,35750.000000,26469.017578,6606500
2011-02-21,37550.000000,38350.000000,35750.000000,36050.000000,26691.138672,7271500
2011-02-28,36550.000000,37400.000000,35350.000000,36150.000000,26765.173828,4741500
2011-03-07,37750.000000,41050.000000,36150.000000,39750.000000,29430.583984,9047500
2011-03-14,41700.000000,42100.000000,39100.000000,41750.000000,30911.373047,6310000
2011-03-21,42000.000000,43000.000000,41000.000000,42400.000000,31392.628906,3713000
2011-03-28,42550.000000,43100.000000,40400.000000,40950.000000,30610.585938,8499500
2011-04-04,40950.000000,41500.000000,40400.000000,41150.000000,30760.085938,5516500
2011-04-11,41100.000000,41450.000000,40000.000000,40500.000000,30274.205078,4797000
2011-04-18,40700.000000,41400.000000,40050.000000,41200.000000,30797.468750,5591500
2011-04-25,40850.000000,41450.000000,40100.000000,40600.000000,30348.953125,3146500
2011-05-02,40700.000000,41200.000000,40350.000000,40900.000000,30573.207031,3481500
2011-05-09,40700.000000,43900.000000,40500.000000,43750.000000,32703.617188,5045500
2011-05-16,44150.000000,44900.000000,43250.000000,43700.000000,32666.242188,3643500
2011-05-23,43700.000000,44000.000000,42850.000000,43750.000000,32703.617188,2192000
2011-05-30,43550.000000,45000.000000,43300.000000,44600.000000,33339.003906,1764500
2011-06-06,45400.000000,45850.000000,44400.000000,45350.000000,33899.640625,4080000
2011-06-13,43750.000000,46500.000000,43600.000000,44300.000000,33114.746094,4746000
2011-06-20,45300.000000,47200.000000,44100.000000,47050.000000,35170.406250,4257000
2011-06-27,46200.000000,51000.000000,46200.000000,50000.000000,37375.566406,5326500
2011-07-04,50000.000000,51400.000000,47400.000000,51000.000000,38123.074219,4220500
2011-07-11,49650.000000,52400.000000,49000.000000,50700.000000,37898.820313,5458500
2011-07-18,50950.000000,57000.000000,50350.000000,53950.000000,40328.230469,3859000
2011-07-25,52400.000000,53950.000000,50600.000000,50900.000000,38048.324219,5105000
2011-08-01,53000.000000,54300.000000,49500.000000,51150.000000,38888.292969,9248000
2011-08-08,50000.000000,55100.000000,46900.000000,54950.000000,41777.347656,6605000
2011-08-15,54550.000000,56500.000000,51000.000000,53000.000000,40294.804688,6289000
2011-08-22,53950.000000,56450.000000,50100.000000,55000.000000,41815.367188,5312500
